"","ENSEMBL","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","Category"
"ENSG00000227198.1","ENSG00000227198.1","C6orf47-AS1",-0.989253941514817,-0.0979581180679915,-3.57680105089138,0.000939314526136566,0.0329394185053448,-0.673615984739511,-3.30809943309446,"DOWN"
"ENSG00000196878.14","ENSG00000196878.14","LAMB3",-1.24481863598796,0.660602579153084,-3.55387447890575,0.000944472006537629,0.0329394185053448,-0.684615149646971,-3.30656569552721,"DOWN"
"ENSG00000206337.10","ENSG00000206337.10","HCP5",-0.594982456660393,1.69174860083202,-3.56414590576755,0.000945849213437853,0.0329394185053448,-0.73470441982492,-3.30615745269438,"DOWN"
"ENSG00000135596.17","ENSG00000135596.17","MICAL1",-0.553615669800226,2.22677962269053,-3.55266512326528,0.000951844082825525,0.0329832880279883,-0.729427807229206,-3.30438679565583,"DOWN"
"ENSG00000154127.9","ENSG00000154127.9","UBASH3B",-0.833132443237652,-0.665033927184596,-3.55974232639535,0.000962411125806154,0.0329832880279883,-0.735803894313112,-3.30129069332752,"DOWN"
"ENSG00000142185.16","ENSG00000142185.16","TRPM2",-0.999845046663842,-0.481051460739839,-3.55219616625336,0.000967696900848922,0.0329832880279883,-0.756442553907652,-3.29975377723579,"DOWN"
"ENSG00000229065.1","ENSG00000229065.1","RP11-80I15.4",-0.746645550687858,0.153627537193991,-3.55377387646879,0.000969866202140246,0.0329832880279883,-0.672945338741266,-3.29912527039912,"DOWN"
"ENSG00000050327.14","ENSG00000050327.14","ARHGEF5",-1.0794881456175,-0.624528070117309,-3.55436286510372,0.000970174648338366,0.0329832880279883,-0.734043413014823,-3.29903601070461,"DOWN"
"ENSG00000080947.14","ENSG00000080947.14","CROCCP3",-0.568163398033736,2.33428943235719,-3.54547437406724,0.000984216759303347,0.0331819089215768,-0.756900665710248,-3.2950000111281,"DOWN"
"ENSG00000163013.11","ENSG00000163013.11","FBXO41",-1.23482678934034,-0.84488998035206,-3.53883216683908,0.000996497896147561,0.0333785003938279,-0.724115744449598,-3.29151362461451,"DOWN"
"ENSG00000127554.12","ENSG00000127554.12","GFER",-0.63427127494775,1.76922063586767,-3.48517268578751,0.00102006358894684,0.0338357651752995,-0.834658049898662,-3.28493373599603,"DOWN"
"ENSG00000205307.11","ENSG00000205307.11","SAP25",-1.47600259153723,-1.23241056342385,-3.51082668086405,0.00103677449622483,0.0342061660438955,-0.799677999220541,-3.28035253068385,"DOWN"
"ENSG00000163393.12","ENSG00000163393.12","SLC22A15",-0.944684600623071,-0.714596967847417,-3.52589577272109,0.00104575420148619,0.0342234387405457,-0.822983080648814,-3.27791894364035,"DOWN"
"ENSG00000149300.9","ENSG00000149300.9","C11orf52",-0.779158545070876,-0.156741019142268,-3.53756071447914,0.00104676996551641,0.0342234387405457,-0.798263453074958,-3.27764488022521,"DOWN"
"ENSG00000141696.12","ENSG00000141696.12","P3H4",-1.06444703397803,0.209680138573871,-3.51595467890057,0.00105065072297833,0.0342234387405457,-0.819702201667078,-3.27660007356758,"DOWN"
"ENSG00000102879.15","ENSG00000102879.15","CORO1A",-0.883488955441717,0.738474674873168,-3.5202384508242,0.00105242922857346,0.0342234387405457,-0.825198147624214,-3.27612244361881,"DOWN"
"ENSG00000172508.10","ENSG00000172508.10","CARNS1",-0.648627237004493,4.96831466656686,-3.5214325310694,0.0010606450961692,0.0342234387405457,-0.837263336472588,-3.27392566340175,"DOWN"
"ENSG00000260776.5","ENSG00000260776.5","RP11-114H24.2",-0.884808688224254,-1.16875879500158,-3.52093500941698,0.00107276953494043,0.0344122899865035,-0.839694244435694,-3.27071238749607,"DOWN"
"ENSG00000204305.13","ENSG00000204305.13","AGER",-1.05134800635292,-0.580791886516486,-3.51367216715074,0.00107611604821072,0.0344599168448654,-0.834521237983601,-3.26983139496388,"DOWN"
"ENSG00000258604.1","ENSG00000258604.1","AL161668.5",-0.636254237109553,1.22656837095374,-3.50088116950458,0.00110223329771387,0.0349935439234752,-0.852205198047855,-3.2630416238534,"DOWN"
"ENSG00000177191.2","ENSG00000177191.2","B3GNT8",-1.03505544022494,-0.619753811228711,-3.50747137792258,0.00110747103667733,0.0350396263553175,-0.864536529768294,-3.26169788828838,"DOWN"
"ENSG00000213398.7","ENSG00000213398.7","LCAT",-0.585059674794142,1.52130286820868,-3.45610446631232,0.00111321585769329,0.0351013838331263,-0.912048977516735,-3.26023080217731,"DOWN"
"ENSG00000246528.3","ENSG00000246528.3","RP11-159H10.3",-0.949912948297188,-0.606046117795687,-3.51375101211163,0.001124527369077,0.0353977501262691,-0.830447734349905,-3.25736246797468,"DOWN"
"ENSG00000167987.10","ENSG00000167987.10","VPS37C",-0.620884343920146,2.56618783259608,-3.48587251713094,0.00113229294501972,0.0355213730836779,-0.889623099694387,-3.25540870213334,"DOWN"
"ENSG00000261442.1","ENSG00000261442.1","RP11-709D24.6",-0.869079309608178,-0.777183546425661,-3.51330053305462,0.00114283542110631,0.0357309810967174,-0.859665283824674,-3.25277601700935,"DOWN"
"ENSG00000145911.5","ENSG00000145911.5","N4BP3",-0.704704934768233,1.55809155915538,-3.48897339807293,0.00114589681835869,0.0357662802883659,-0.854966155085924,-3.25201572543991,"DOWN"
"ENSG00000164691.16","ENSG00000164691.16","TAGAP",-0.835791160053996,0.235837348670703,-3.51119239029776,0.0011519347152482,0.0358427345594496,-0.855372005454909,-3.2505217134966,"DOWN"
"ENSG00000283787.1","ENSG00000283787.1","PRR33",-0.824879358814396,3.19019475542494,-3.47606513254237,0.00116832782078155,0.0361615044060964,-0.909354699899827,-3.24650162256656,"DOWN"
"ENSG00000130592.15","ENSG00000130592.15","LSP1",-0.74507740640498,3.60909622580775,-3.47413119117739,0.00117522802363865,0.0362011967963388,-0.936244183999623,-3.24482505093056,"DOWN"
"ENSG00000173327.7","ENSG00000173327.7","MAP3K11",-0.627771388967506,3.51550381833188,-3.46372137809969,0.00122472113450533,0.0367228926860506,-0.954461026337425,-3.23305935567308,"DOWN"
"ENSG00000259081.1","ENSG00000259081.1","RP11-488C13.6",-0.998417896626718,-0.872868265903202,-3.4701986618447,0.00123209878210802,0.0367228926860506,-0.938387438928904,-3.23134325889902,"DOWN"
"ENSG00000256167.1","ENSG00000256167.1","ATF4P4",-0.695224921050659,-0.679026151003532,-3.46427324426128,0.00126187996487884,0.0370725112091283,-0.979516860425443,-3.22451102755683,"DOWN"
"ENSG00000162522.10","ENSG00000162522.10","KIAA1522",-0.66790791376581,1.43882525556119,-3.44537918134191,0.00127419540441778,0.0371402877801081,-0.967291267876387,-3.22172911609608,"DOWN"
"ENSG00000157368.10","ENSG00000157368.10","IL34",-1.17133562106067,-0.74598170509373,-3.44195129025488,0.00130022231635944,0.0377799291263686,-0.974995871084409,-3.21593068717476,"DOWN"
"ENSG00000182484.15","ENSG00000182484.15","WASH6P",-0.681648341152869,2.02770454893851,-3.43999821863275,0.00130513756216359,0.0378633089938651,-1.00035969536923,-3.21484768044465,"DOWN"
"ENSG00000118298.10","ENSG00000118298.10","CA14",-0.526176007471439,1.93894224678671,-3.43943759756542,0.00132848162891085,0.0380353586695993,-1.04868769779924,-3.20975497725569,"DOWN"
"ENSG00000164877.18","ENSG00000164877.18","MICALL2",-1.23073478856323,0.506130476100819,-3.43403092860237,0.00132987179944713,0.0380353586695993,-1.00343393252835,-3.20945431164116,"DOWN"
"ENSG00000277117.4","ENSG00000277117.4","CH507-9B2.1",-0.775018447211059,-0.624615606463659,-3.43946139019543,0.00133161772207576,0.0380353586695993,-1.02598460984381,-3.20907711462162,"DOWN"
"ENSG00000122679.8","ENSG00000122679.8","RAMP3",-1.12611201066188,0.426138510238017,-3.43718310809693,0.00135405809380623,0.038343638113331,-1.03211861163267,-3.2042691918497,"DOWN"
"ENSG00000186666.5","ENSG00000186666.5","BCDIN3D",-0.77058041656628,0.722976192922438,-3.44406299420665,0.00135452576357384,0.038343638113331,-1.03030068368459,-3.20416977618013,"DOWN"
"ENSG00000254656.1","ENSG00000254656.1","RTL1",-1.09457339685863,-0.107820363497634,-3.4220422901142,0.00136409792726424,0.0384879398410577,-1.01507827953098,-3.20214188303981,"DOWN"
"ENSG00000104774.12","ENSG00000104774.12","MAN2B1",-0.65503591562184,2.77550033263919,-3.42425610954003,0.00137856032729437,0.0387189273109127,-1.06620471033499,-3.1991027378651,"DOWN"
"ENSG00000213316.9","ENSG00000213316.9","LTC4S",-0.968100037111803,-0.568943469447096,-3.46202197395566,0.00138843257379374,0.0388782125693621,-0.976213556667198,-3.19704501464001,"DOWN"
"ENSG00000236480.1","ENSG00000236480.1","PKMP1",-1.0185049540136,-0.8778850371715,-3.42078860415952,0.00139947797932484,0.0391252358327627,-1.07478761536165,-3.19475869597604,"DOWN"
"ENSG00000169710.8","ENSG00000169710.8","FASN",-0.638904043716514,3.44856070435376,-3.41952587604269,0.00140359590431436,0.0391252358327627,-1.09543560287646,-3.19391057155649,"DOWN"
"ENSG00000107731.12","ENSG00000107731.12","UNC5B",-1.22514628586665,0.854930742661068,-3.41810218273049,0.0014281689047165,0.0396311518101915,-1.04571712938035,-3.18889672512288,"DOWN"
"ENSG00000123329.17","ENSG00000123329.17","ARHGAP9",-0.768784815114902,-0.0225706658153982,-3.41720238416736,0.0014634117183615,0.040339506663066,-1.09904814086823,-3.18184290605059,"DOWN"
"ENSG00000198106.8","ENSG00000198106.8","RP11-231C14.7",-0.895596022371369,-0.777546845973828,-3.40673450946045,0.00147109764108694,0.040339506663066,-1.10389974421374,-3.18032539152246,"DOWN"
"ENSG00000162585.16","ENSG00000162585.16","FAAP20",-0.516160308288909,2.37044517676214,-3.36232864201635,0.00147203801437714,0.040339506663066,-1.16328413446345,-3.18014022540909,"DOWN"
"ENSG00000269688.1","ENSG00000269688.1","AC008982.2",-0.906016142446868,-0.699269196449191,-3.39994707728457,0.00147361340544259,0.040339506663066,-1.12671926568758,-3.17983026396019,"DOWN"
"ENSG00000095370.19","ENSG00000095370.19","SH2D3C",-0.511871869756887,1.9056147026359,-3.40294715487413,0.00149078436504232,0.0405778350184828,-1.13593159646572,-3.17647150055327,"DOWN"
"ENSG00000106348.16","ENSG00000106348.16","IMPDH1",-0.782588026998086,0.713247717487403,-3.45992474042128,0.00150001296635692,0.0406496925245976,-0.990801685687348,-3.17468101892259,"DOWN"
"ENSG00000275894.1","ENSG00000275894.1","RP3-453C12.14",-0.805462963765144,-0.658396043373748,-3.42578758842049,0.0015042993460122,0.0407053681817361,-1.07673819573415,-3.17385284858902,"DOWN"
"ENSG00000141985.9","ENSG00000141985.9","SH3GL1",-0.601772883455031,2.21717964643261,-3.38520684730774,0.00151326737516635,0.0407108515217353,-1.11602928068475,-3.17212714706517,"DOWN"
"ENSG00000258498.8","ENSG00000258498.8","DIO3OS",-0.985998520397791,1.13192815488788,-3.39457912424617,0.00152717135268862,0.040988863898592,-1.14456295819633,-3.16947016631189,"DOWN"
"ENSG00000258559.2","ENSG00000258559.2","AC005519.4",-0.792871710728048,0.724379099161377,-3.41047512262362,0.00153609095848,0.0410567190666109,-1.11358356222466,-3.16777738138867,"DOWN"
"ENSG00000134824.13","ENSG00000134824.13","FADS2",-0.984616626962589,2.30903761880155,-3.39217581382648,0.00154483701637903,0.0410824545059762,-1.13204865737756,-3.16612630059057,"DOWN"
"ENSG00000232098.3","ENSG00000232098.3","CTD-2619J13.14",-0.961799434676837,0.304556761231713,-3.39266627062062,0.00155466693982676,0.0412142392404214,-1.15210300281014,-3.16428085127565,"DOWN"
"ENSG00000138755.5","ENSG00000138755.5","CXCL9",-0.740682208447511,-0.590879132726098,-3.39009997913493,0.00155940272787324,0.0412142392404214,-1.18417002588094,-3.16339559661569,"DOWN"
"ENSG00000204642.13","ENSG00000204642.13","HLA-F",-0.524581748955179,2.69615988881047,-3.38047524870245,0.00158320660288198,0.0413133948690058,-1.20599677570469,-3.1589831194838,"DOWN"
"ENSG00000123560.13","ENSG00000123560.13","PLP1",-0.959064534981101,-0.0566719344538081,-3.37755583475684,0.00158977047814796,0.0413133948690058,-1.19384880985919,-3.15777713141089,"DOWN"
"ENSG00000228587.1","ENSG00000228587.1","RP1-41P2.7",-0.96992196134832,-1.70345840813536,-3.3798199836379,0.00158991095420848,0.0413133948690058,-1.19763251272811,-3.15775137172534,"DOWN"
"ENSG00000264885.1","ENSG00000264885.1","RP11-815I9.4",-0.742921146637954,1.68309997989164,-3.37148574189137,0.00159514640059987,0.0413133948690058,-1.19730448898847,-3.15679281699633,"DOWN"
"ENSG00000120907.17","ENSG00000120907.17","ADRA1A",-0.833236853348829,-1.01728532350039,-3.37943415565063,0.00159879835688284,0.0413133948690058,-1.1975878969461,-3.15612589571987,"DOWN"
"ENSG00000106400.11","ENSG00000106400.11","ZNHIT1",-0.525126891052205,2.895748646451,-3.37212928106563,0.00161667417136372,0.0415003231696578,-1.20541668312251,-3.15288150491682,"DOWN"
"ENSG00000185252.18","ENSG00000185252.18","ZNF74",-1.2430039960836,1.21456549501517,-3.36282367040801,0.00165200188375061,0.0419436253310564,-1.20454554570065,-3.14656561787028,"DOWN"
"ENSG00000226210.3","ENSG00000226210.3","ABC7-42389800N19.1",-0.60562024501139,2.24009984240808,-3.35722246179996,0.00165804833874761,0.0420394749340816,-1.24927555216865,-3.14549710860287,"DOWN"
"ENSG00000197457.9","ENSG00000197457.9","STMN3",-0.708978268393252,0.0884950805656933,-3.36619952368929,0.00166456963161719,0.0421470852415904,-1.2303824336826,-3.14434869872658,"DOWN"
"ENSG00000130669.17","ENSG00000130669.17","PAK4",-0.648862639000042,2.05198998773252,-3.35107326934912,0.00167718925037417,0.0422780146468032,-1.24158923775874,-3.14213807124977,"DOWN"
"ENSG00000203747.10","ENSG00000203747.10","FCGR3A",-0.626845420641486,0.223498492556372,-3.35752539280705,0.0016852262955667,0.042322732028011,-1.2548400810263,-3.1407381533967,"DOWN"
"ENSG00000216490.3","ENSG00000216490.3","IFI30",-0.667099534941754,0.357739203699225,-3.36571453857236,0.00169748120489719,0.0425151280398404,-1.24000722731294,-3.13861533199613,"DOWN"
"ENSG00000159314.11","ENSG00000159314.11","ARHGAP27",-1.13207617800024,1.69131524521782,-3.34509350263034,0.00172180160647395,0.0427926758859343,-1.23214031255897,-3.13444392126037,"DOWN"
"ENSG00000234793.1","ENSG00000234793.1","AC114730.7",-1.22057644234005,-0.355465855336797,-3.33906482894123,0.00174210044313239,0.0430295189644474,-1.22651932607193,-3.13100356739826,"DOWN"
"ENSG00000168502.17","ENSG00000168502.17","MTCL1",-0.557851252905768,1.19885111308745,-3.34984119045404,0.00174359172420636,0.0430295189644474,-1.27897829198625,-3.13075227300413,"DOWN"
"ENSG00000275765.5","ENSG00000275765.5","RP11-54C4.3",-0.80359871699501,-1.03605565647726,-3.37275883812719,0.00175121979317405,0.0430983441632952,-1.21781159098134,-3.12946995677615,"DOWN"
"ENSG00000267278.5","ENSG00000267278.5","MAP3K14-AS1",-1.0746819003684,0.748285561139902,-3.34388047829274,0.00176246505018926,0.0431727270007273,-1.25253784389782,-3.1275889081071,"DOWN"
"ENSG00000270412.1","ENSG00000270412.1","RP11-92C4.6",-0.973584055214508,-0.959487912607437,-3.33634276403711,0.00177662500180666,0.0433043488914083,-1.28756396917452,-3.12523593651149,"DOWN"
"ENSG00000166823.5","ENSG00000166823.5","MESP1",-1.15444617025068,0.180178198090362,-3.33077667487113,0.00178514334670401,0.0433043488914083,-1.28183771904757,-3.1238287271625,"DOWN"
"ENSG00000251432.6","ENSG00000251432.6","RP11-420A23.1",-0.761804746302068,-0.704779605861098,-3.33244181271889,0.00181782332533979,0.0439244019957104,-1.32364392110117,-3.11848672207651,"DOWN"
"ENSG00000072310.16","ENSG00000072310.16","SREBF1",-0.575936959586398,3.93138049415034,-3.3271903486249,0.00182539496596717,0.0439640375722382,-1.33034311882015,-3.11726163124365,"DOWN"
"ENSG00000181135.15","ENSG00000181135.15","ZNF707",-1.18597145592223,0.361748756612282,-3.32402935131246,0.00183903007571403,0.0441486480822193,-1.30086284150672,-3.11506720038215,"DOWN"
"ENSG00000160233.7","ENSG00000160233.7","LRRC3",-1.06484392151179,-0.840101651475428,-3.31490870333035,0.00186455767286234,0.0443017945661221,-1.3385627917709,-3.11099868873246,"DOWN"
"ENSG00000278224.5","ENSG00000278224.5","PRICKLE4",-0.684315517275889,0.674581892069845,-3.31172204582825,0.00188434245922787,0.0446001209435405,-1.34079109880148,-3.10788049740745,"DOWN"
"ENSG00000262730.1","ENSG00000262730.1","RP11-1099M24.7",-0.551794585901155,-0.505011629902254,-3.31201116519774,0.00191658150385599,0.0450177754503433,-1.36738787476967,-3.10286329445192,"DOWN"
"ENSG00000076662.9","ENSG00000076662.9","ICAM3",-0.606035589584669,1.01410819819335,-3.30850466362893,0.00192397130097738,0.0451269645204484,-1.36235414967206,-3.10172418234143,"DOWN"
"ENSG00000117425.13","ENSG00000117425.13","PTCH2",-0.702076824258821,0.367162768345227,-3.33865945972824,0.00192610632509343,0.0451269645204484,-1.22849754533781,-3.10139582368286,"DOWN"
"ENSG00000182325.10","ENSG00000182325.10","FBXL6",-1.27375367610135,0.694449715561338,-3.30283853846029,0.00193656247912132,0.0452573673308793,-1.33538736228062,-3.09979251733663,"DOWN"
"ENSG00000261093.1","ENSG00000261093.1","CTD-3126B10.1",-0.611087223190037,2.47450474898443,-3.29916737434174,0.00195367617585698,0.045277452393606,-1.37105604751737,-3.09718544016748,"DOWN"
"ENSG00000225217.1","ENSG00000225217.1","HSPA7",-0.617632211472737,0.116490220165045,-3.31329452574593,0.00196178527336357,0.045277452393606,-1.37102949485189,-3.09595742469124,"DOWN"
"ENSG00000105707.13","ENSG00000105707.13","HPN",-1.07221121868522,1.52924844176742,-3.29981503803715,0.00197114788007664,0.045277452393606,-1.36868475773813,-3.09454536458617,"DOWN"
"ENSG00000137496.17","ENSG00000137496.17","IL18BP",-0.59509627200642,3.3778171615468,-3.2625971320386,0.00197276411383374,0.045277452393606,-1.42371966634806,-3.09430222900136,"DOWN"
"ENSG00000168685.14","ENSG00000168685.14","IL7R",-0.688977959936068,0.41568827551881,-3.32965689422526,0.00199212137773899,0.0455212031858902,-1.33037490208309,-3.09140437173571,"DOWN"
"ENSG00000136295.14","ENSG00000136295.14","TTYH3",-0.740602277798201,1.42204413516706,-3.28644590652258,0.00202917934312318,0.045886917196994,-1.40819748804672,-3.08592802533149,"DOWN"
"ENSG00000187634.11","ENSG00000187634.11","SAMD11",-1.0709842869528,0.591799980641475,-3.27874840593459,0.00203547588262563,0.045886917196994,-1.37963216374959,-3.08500667013541,"DOWN"
"ENSG00000101336.13","ENSG00000101336.13","HCK",-0.69384053664834,0.242403072344947,-3.304156812764,0.00203804155642654,0.045886917196994,-1.38903819965424,-3.0846319919108,"DOWN"
"ENSG00000064300.8","ENSG00000064300.8","NGFR",-0.732277092995537,-0.317979377524945,-3.29382849634915,0.00203951756173311,0.045886917196994,-1.41063370046395,-3.08441663950464,"DOWN"
"ENSG00000254851.1","ENSG00000254851.1","RP11-109L13.1",-0.609488947538175,-0.838186590104112,-3.26773361883066,0.0020569697123949,0.0460747853630154,-1.41977922199219,-3.0818811158532,"DOWN"
"ENSG00000226416.1","ENSG00000226416.1","MRPL23-AS1",-0.69807196294538,1.80534218730239,-3.2836507607475,0.00205866591902392,0.0460747853630154,-1.42643979805247,-3.08163573703972,"DOWN"
"ENSG00000165644.10","ENSG00000165644.10","COMTD1",-1.21794391076684,0.532470515565892,-3.24448828001101,0.00207945298524637,0.0463718015709941,-1.45366458201132,-3.07864358149708,"DOWN"
"ENSG00000211772.11","ENSG00000211772.11","TRBC2",-0.78616501466485,-1.14720363846864,-3.28456782267039,0.0020985507179631,0.0465809721663649,-1.44130256706041,-3.07591867898342,"DOWN"
"ENSG00000279428.1","ENSG00000279428.1","RP11-258F1.2",-1.13859414944493,0.453261760813463,-3.28059196449942,0.00209889949682578,0.0465809721663649,-1.42825355430926,-3.07586912632983,"DOWN"
"ENSG00000203886.4","ENSG00000203886.4","CYP17A1-AS1",-0.573508506444086,-0.878163949158192,-3.2929601533665,0.00212269334642989,0.0468132948164894,-1.42372091599206,-3.07250632516818,"DOWN"
"ENSG00000244137.1","ENSG00000244137.1","RP11-99J16__A.2",-0.887871171623808,-0.580337930404224,-3.26903272002263,0.00213196758848279,0.0468132948164894,-1.42848899145092,-3.07120494562808,"DOWN"
"ENSG00000185215.8","ENSG00000185215.8","TNFAIP2",-0.519286983839994,4.06491098885618,-3.27441201535436,0.00213392969262725,0.0468132948164894,-1.46810806715124,-3.07093028481888,"DOWN"
"ENSG00000168062.9","ENSG00000168062.9","BATF2",-0.781525773584435,0.298021856108586,-3.27919668308277,0.00213465993976536,0.0468132948164894,-1.45040587419668,-3.07082812191532,"DOWN"
"ENSG00000099998.17","ENSG00000099998.17","GGT5",-1.01101604949588,1.22148869547184,-3.27484668530886,0.00214067609693093,0.0468279816229303,-1.43085739630234,-3.06998766798745,"DOWN"
"ENSG00000260293.2","ENSG00000260293.2","RP11-715J22.6",-0.867715399287547,-0.391703557572672,-3.27857971377571,0.00214344875764907,0.0468279816229303,-1.44831679645207,-3.06960105760495,"DOWN"
"ENSG00000196700.8","ENSG00000196700.8","ZNF512B",-0.668719128419914,3.30506938135852,-3.23372064577737,0.00214544969562078,0.0468279816229303,-1.4974459339052,-3.06932233837257,"DOWN"
"ENSG00000235111.1","ENSG00000235111.1","RP1-29C18.8",-0.912977504916038,-0.751632547879,-3.27844206588763,0.00215632429308179,0.0468994199067577,-1.45194510345918,-3.06781172368385,"DOWN"
"ENSG00000136002.18","ENSG00000136002.18","ARHGEF4",-0.69311620624361,1.74568167561867,-3.26067705789942,0.00218525516545806,0.047279638653474,-1.47934135381651,-3.0638266197788,"DOWN"
"ENSG00000259238.1","ENSG00000259238.1","RP11-361D15.2",-0.822502821360882,-0.470980808784604,-3.2541537704955,0.00219274703036163,0.047279638653474,-1.47035375499792,-3.06280253270487,"DOWN"
"ENSG00000175130.6","ENSG00000175130.6","MARCKSL1",-0.949773166179279,0.261309850041498,-3.27415726275931,0.00220074314825857,0.047279638653474,-1.44807393905136,-3.0617130497718,"DOWN"
"ENSG00000147155.10","ENSG00000147155.10","EBP",-0.963499720294826,-0.0717060268564247,-3.2668703129826,0.00224152422820291,0.0476877838388594,-1.45408134193964,-3.05621237798978,"DOWN"
"ENSG00000099194.5","ENSG00000099194.5","SCD",-0.786833443170004,3.23218322769592,-3.26213318436858,0.00225814162549773,0.0478980275236124,-1.50057549914348,-3.05399723438426,"DOWN"
"ENSG00000149016.15","ENSG00000149016.15","TUT1",-0.65807794312811,2.55283795190899,-3.2399755707528,0.00227693950000873,0.0481644265207562,-1.48323483745231,-3.05150935901987,"DOWN"
"ENSG00000231852.6","ENSG00000231852.6","CYP21A2",-0.82207672387402,0.494319396593328,-3.24595732149787,0.00229003156776541,0.0482656139026301,-1.53090298163209,-3.0497877318824,"DOWN"
"ENSG00000070404.9","ENSG00000070404.9","FSTL3",-1.14835551198346,0.765531359595125,-3.24621708599457,0.00229137438648224,0.0482656139026301,-1.50997642197392,-3.0496116592871,"DOWN"
"ENSG00000160055.19","ENSG00000160055.19","TMEM234",-0.525197895678589,1.40889389688435,-3.2428737494635,0.00229869634516883,0.0482656139026301,-1.53504345837013,-3.04865325157634,"DOWN"
"ENSG00000183828.14","ENSG00000183828.14","NUDT14",-1.0160692361062,0.481825687055553,-3.25047418873402,0.0023104075810541,0.0482656139026301,-1.50777504476237,-3.04712610695734,"DOWN"
"ENSG00000134955.11","ENSG00000134955.11","SLC37A2",-0.556747329783612,0.613336571143682,-3.23774955938982,0.00232485563171712,0.0484580550534371,-1.54825939841465,-3.04525182062053,"DOWN"
"ENSG00000215692.2","ENSG00000215692.2","AC114730.8",-1.4468997450847,-0.105069673218895,-3.23297961658124,0.00233574046904659,0.0485755964851049,-1.49858675562658,-3.04384680782908,"DOWN"
"ENSG00000091622.15","ENSG00000091622.15","PITPNM3",-0.85108745901425,-0.2324843160771,-3.23100828038811,0.00236526410879608,0.0487676143814302,-1.54723141988598,-3.04006587169344,"DOWN"
"ENSG00000161395.13","ENSG00000161395.13","PGAP3",-0.674402210709983,1.62791334094012,-3.23057716417424,0.00240298931031115,0.0490855133710917,-1.52364947771876,-3.0352969945937,"DOWN"
"ENSG00000278784.1","ENSG00000278784.1","RP11-468E2.11",-1.05018831237663,-0.0395086439273771,-3.22833226727911,0.00241065058373344,0.0490855133710917,-1.51499532468643,-3.03433690538072,"DOWN"
"ENSG00000167604.13","ENSG00000167604.13","NFKBID",-1.03652202748349,-1.22898803183703,-3.28263749455355,0.00241706423511251,0.0491080591961553,-1.39285225280584,-3.03353530994821,"DOWN"
"ENSG00000279020.1","ENSG00000279020.1","C18orf15",-0.767932225074061,-0.266496819793744,-3.2515786234143,0.00242501609530025,0.0492155952937635,-1.51371705177215,-3.03254416387127,"DOWN"
"ENSG00000265666.1","ENSG00000265666.1","RARA-AS1",-1.000357756993,-0.744691217193009,-3.18911395703163,0.00244048733649928,0.0493671913784318,-1.60484064521057,-3.03062427146865,"DOWN"
"ENSG00000126246.9","ENSG00000126246.9","IGFLR1",-1.18003426640719,-0.794295075393281,-3.18606884863956,0.0024619630462697,0.0496377072593424,-1.61192796072329,-3.02797763826481,"DOWN"
